tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,year
2024-9900,United Cup,Hard,18,I,2024-01-01,257,221012,,,Qinwen Zheng,R,,CHN,21.2,215337,,,Olga Danilovic,L,,SRB,22.9,6-4 6-2,3,RR,97.0,8.0,1.0,60.0,34.0,24.0,15.0,9.0,2.0,3.0,2.0,2.0,56.0,37.0,21.0,8.0,9.0,2.0,6.0,14.0,2770.0,121.0,627.0,2024
2024-9900,United Cup,Hard,18,I,2024-01-01,259,214954,,,Marketa Vondrousova,L,173.0,CZE,24.5,215337,,,Olga Danilovic,L,,SRB,22.9,6-1 3-6 6-3,3,RR,124.0,5.0,8.0,88.0,62.0,40.0,9.0,13.0,6.0,10.0,2.0,3.0,76.0,50.0,28.0,11.0,12.0,1.0,7.0,7.0,4046.0,121.0,627.0,2024
2024-9900,United Cup,Hard,18,I,2024-01-01,261,221012,,,Qinwen Zheng,R,,CHN,21.2,214954,,,Marketa Vondrousova,L,173.0,CZE,24.5,6-1 2-6 6-1,3,RR,108.0,2.0,4.0,64.0,29.0,22.0,17.0,11.0,1.0,4.0,1.0,6.0,69.0,43.0,20.0,11.0,11.0,6.0,12.0,14.0,2770.0,7.0,4046.0,2024
2024-9900,United Cup,Hard,18,I,2024-01-01,263,211148,,,Jasmine Paolini,R,160.0,ITA,27.9,201493,,,Angelique Kerber,L,173.0,GER,35.9,6-4 7-5,3,RR,108.0,3.0,0.0,72.0,48.0,27.0,12.0,11.0,6.0,10.0,0.0,2.0,95.0,75.0,39.0,8.0,11.0,15.0,21.0,29.0,1530.0,,,2024
2024-9900,United Cup,Hard,18,I,2024-01-01,265,201614,,,Caroline Garcia,R,177.0,FRA,30.2,201493,,,Angelique Kerber,L,173.0,GER,35.9,1-6 6-2 6-2,3,RR,89.0,10.0,0.0,72.0,46.0,32.0,13.0,12.0,2.0,5.0,2.0,2.0,75.0,50.0,29.0,15.0,11.0,7.0,11.0,20.0,2330.0,,,2024
2024-9900,United Cup,Hard,18,I,2024-01-01,267,201614,,,Caroline Garcia,R,177.0,FRA,30.2,211148,,,Jasmine Paolini,R,160.0,ITA,27.9,6-4 5-7 6-4,3,RR,136.0,11.0,5.0,95.0,57.0,41.0,17.0,16.0,0.0,4.0,3.0,1.0,88.0,57.0,37.0,19.0,16.0,3.0,8.0,20.0,2330.0,29.0,1530.0,2024
2024-9900,United Cup,Hard,18,I,2024-01-01,269,211107,,,Katie Boulter,R,180.0,GBR,27.4,201548,,,Ajla Tomljanovic,R,180.0,AUS,30.6,6-2 6-4,3,RR,93.0,8.0,4.0,64.0,34.0,27.0,16.0,9.0,6.0,6.0,5.0,2.0,52.0,31.0,20.0,11.0,9.0,0.0,3.0,57.0,1075.0,292.0,246.0,2024
2024-9900,United Cup,Hard,18,I,2024-01-01,271,202468,,,Jessica Pegula,R,170.0,USA,29.8,201548,,,Ajla Tomljanovic,R,180.0,AUS,30.6,7-6(6) 6-3,3,RR,113.0,0.0,3.0,88.0,57.0,37.0,12.0,11.0,8.0,11.0,5.0,4.0,73.0,53.0,31.0,8.0,10.0,2.0,6.0,5.0,6180.0,292.0,246.0,2024
2024-9900,United Cup,Hard,18,I,2024-01-01,273,211107,,,Katie Boulter,R,180.0,GBR,27.4,202468,,,Jessica Pegula,R,170.0,USA,29.8,5-7 6-4 6-4,3,RR,164.0,1.0,6.0,119.0,79.0,46.0,15.0,16.0,4.0,11.0,2.0,3.0,100.0,58.0,38.0,11.0,16.0,4.0,12.0,57.0,1075.0,5.0,6180.0,2024
2024-9900,United Cup,Hard,18,I,2024-01-01,275,220367,,,Leylah Fernandez,L,168.0,CAN,21.3,206037,,,Daniela Seguel,U,171.0,CHI,31.1,6-2 6-3,3,RR,73.0,0.0,1.0,42.0,33.0,22.0,6.0,9.0,0.0,2.0,0.0,1.0,50.0,42.0,19.0,3.0,8.0,0.0,5.0,34.0,1385.0,671.0,57.0,2024
2024-9900,United Cup,Hard,18,I,2024-01-01,277,206289,,,Maria Sakkari,R,172.0,GRE,28.4,206037,,,Daniela Seguel,U,171.0,CHI,31.1,6-0 6-1,3,RR,68.0,3.0,6.0,42.0,25.0,21.0,9.0,7.0,1.0,1.0,0.0,1.0,49.0,38.0,15.0,3.0,6.0,4.0,9.0,8.0,3785.0,671.0,57.0,2024
2024-800,Brisbane,Hard,64,P,2024-01-01,275,201613,,WC,Arina Rodionova,R,168.0,AUS,34.0,213550,14.0,,Sofia Kenin,R,170.0,USA,25.1,7-5 7-6(7),3,R32,145.0,4.0,3.0,78.0,57.0,36.0,12.0,12.0,2.0,5.0,1.0,4.0,126.0,84.0,52.0,14.0,12.0,17.0,21.0,113.0,677.0,37.0,1334.0,2024
2024-9900,United Cup,Hard,18,I,2024-01-01,281,206242,,,Beatriz Haddad Maia,L,185.0,BRA,27.5,204427,,,Sara Sorribes Tormo,R,176.0,ESP,27.2,7-6(1) 6-2,3,RR,126.0,0.0,2.0,70.0,44.0,27.0,13.0,10.0,3.0,6.0,0.0,7.0,59.0,38.0,23.0,7.0,10.0,0.0,5.0,11.0,2940.0,53.0,1126.0,2024
2024-9900,United Cup,Hard,18,I,2024-01-01,283,216347,,,Iga Swiatek,R,176.0,POL,22.5,206242,,,Beatriz Haddad Maia,L,185.0,BRA,27.5,6-2 6-2,3,RR,77.0,0.0,0.0,49.0,37.0,25.0,8.0,8.0,3.0,4.0,2.0,1.0,46.0,33.0,14.0,5.0,8.0,3.0,8.0,1.0,9505.0,11.0,2940.0,2024
2024-9900,United Cup,Hard,18,I,2024-01-01,285,216347,,,Iga Swiatek,R,176.0,POL,22.5,204427,,,Sara Sorribes Tormo,R,176.0,ESP,27.2,6-2 6-1,3,RR,88.0,2.0,0.0,49.0,30.0,22.0,13.0,8.0,4.0,4.0,0.0,2.0,51.0,40.0,20.0,2.0,7.0,6.0,10.0,1.0,9505.0,53.0,1126.0,2024
2024-9900,United Cup,Hard,18,I,2024-01-01,287,206289,,,Maria Sakkari,R,172.0,GRE,28.4,201493,,,Angelique Kerber,L,173.0,GER,35.9,6-0 6-3,3,QF,73.0,3.0,2.0,52.0,32.0,24.0,10.0,8.0,3.0,4.0,0.0,2.0,52.0,33.0,16.0,6.0,7.0,6.0,11.0,8.0,3785.0,,,2024
2024-9900,United Cup,Hard,18,I,2024-01-01,289,201548,,,Ajla Tomljanovic,R,180.0,AUS,30.6,210337,,,Natalija Stevanovic,R,,SRB,29.4,6-1 6-1,3,QF,64.0,0.0,3.0,37.0,19.0,16.0,9.0,7.0,1.0,2.0,1.0,2.0,42.0,30.0,11.0,3.0,7.0,3.0,9.0,292.0,246.0,184.0,417.0,2024
2024-9900,United Cup,Hard,18,I,2024-01-01,291,201614,,,Caroline Garcia,R,177.0,FRA,30.2,214935,,,Malene Helgo,U,,NOR,24.3,6-2 6-7(6) 7-6(5),3,QF,153.0,15.0,4.0,101.0,62.0,46.0,28.0,16.0,1.0,2.0,4.0,6.0,111.0,72.0,51.0,22.0,16.0,3.0,6.0,20.0,2330.0,544.0,89.0,2024
2024-9900,United Cup,Hard,18,I,2024-01-01,293,216347,,,Iga Swiatek,R,176.0,POL,22.5,221012,,,Qinwen Zheng,R,,CHN,21.2,6-2 6-3,3,QF,94.0,0.0,1.0,55.0,32.0,21.0,14.0,9.0,1.0,3.0,2.0,9.0,57.0,27.0,18.0,6.0,8.0,6.0,11.0,1.0,9505.0,14.0,2770.0,2024
2024-9900,United Cup,Hard,18,I,2024-01-01,295,201493,,,Angelique Kerber,L,173.0,GER,35.9,201548,,,Ajla Tomljanovic,R,180.0,AUS,30.6,4-6 6-2 7-6(7),3,SF,154.0,1.0,1.0,99.0,78.0,45.0,8.0,15.0,6.0,13.0,3.0,4.0,116.0,82.0,47.0,10.0,15.0,11.0,19.0,,,292.0,246.0,2024
2024-9900,United Cup,Hard,18,I,2024-01-01,297,216347,,,Iga Swiatek,R,176.0,POL,22.5,201614,,,Caroline Garcia,R,177.0,FRA,30.2,4-6 6-1 6-1,3,SF,106.0,2.0,4.0,76.0,54.0,41.0,10.0,12.0,3.0,4.0,2.0,1.0,66.0,47.0,28.0,7.0,12.0,3.0,8.0,1.0,9505.0,20.0,2330.0,2024
2024-9900,United Cup,Hard,18,I,2024-01-01,299,216347,,,Iga Swiatek,R,176.0,POL,22.5,201493,,,Angelique Kerber,L,173.0,GER,35.9,6-3 6-0,3,F,70.0,1.0,3.0,59.0,43.0,31.0,9.0,8.0,5.0,5.0,0.0,0.0,42.0,27.0,13.0,7.0,7.0,4.0,8.0,1.0,9505.0,,,2024
2024-9900,United Cup,Hard,18,I,2024-01-01,253,202499,,,Donna Vekic,R,179.0,CRO,27.5,214935,,,Malene Helgo,U,,NOR,24.3,7-5 3-6 6-3,3,RR,169.0,6.0,5.0,98.0,58.0,44.0,17.0,15.0,7.0,10.0,0.0,2.0,110.0,69.0,43.0,18.0,15.0,5.0,9.0,24.0,1905.0,544.0,89.0,2024
2024-9900,United Cup,Hard,18,I,2024-01-01,251,201551,,,Arantxa Rus,L,180.0,NED,33.0,214935,,,Malene Helgo,U,,NOR,24.3,7-6(4) 6-1,3,RR,104.0,5.0,3.0,65.0,38.0,30.0,16.0,10.0,1.0,2.0,1.0,5.0,58.0,36.0,26.0,8.0,9.0,1.0,4.0,51.0,1149.0,544.0,89.0,2024
2024-9900,United Cup,Hard,18,I,2024-01-01,279,206289,,,Maria Sakkari,R,172.0,GRE,28.4,220367,,,Leylah Fernandez,L,168.0,CAN,21.3,7-6(2) 6-3,3,RR,135.0,6.0,3.0,88.0,56.0,40.0,17.0,11.0,10.0,12.0,1.0,3.0,79.0,55.0,32.0,12.0,10.0,8.0,11.0,8.0,3785.0,34.0,1385.0,2024
2024-800,Brisbane,Hard,64,P,2024-01-01,299,214544,1.0,,Aryna Sabalenka,R,182.0,BLR,25.6,201458,8.0,,Victoria Azarenka,R,180.0,BLR,34.4,6-2 6-4,3,SF,89.0,10.0,3.0,60.0,40.0,31.0,10.0,9.0,3.0,3.0,3.0,3.0,56.0,37.0,25.0,8.0,9.0,5.0,8.0,2.0,9050.0,23.0,1916.0,2024
2024-800,Brisbane,Hard,64,P,2024-01-01,300,214981,2.0,,Elena Rybakina,R,184.0,KAZ,24.5,214544,1.0,,Aryna Sabalenka,R,182.0,BLR,25.6,6-0 6-3,3,F,73.0,7.0,0.0,45.0,30.0,22.0,9.0,8.0,0.0,1.0,3.0,1.0,52.0,32.0,17.0,7.0,7.0,2.0,7.0,4.0,6366.0,2.0,9050.0,2024
2024-800,Brisbane,Hard,64,P,2024-01-01,277,220699,,Q,Julia Riera,R,,ARG,21.5,206420,7.0,,Ekaterina Alexandrova,R,175.0,RUS,29.1,6-3 6-4,3,R32,81.0,4.0,2.0,75.0,45.0,32.0,14.0,10.0,8.0,9.0,0.0,6.0,52.0,29.0,23.0,8.0,9.0,4.0,7.0,137.0,563.0,21.0,2075.0,2024
2024-800,Brisbane,Hard,64,P,2024-01-01,278,201458,8.0,,Victoria Azarenka,R,180.0,BLR,34.4,214939,,,Anna Kalinskaya,R,175.0,RUS,25.0,6-1 7-6(8),3,R32,132.0,4.0,2.0,83.0,45.0,33.0,17.0,10.0,5.0,7.0,2.0,3.0,76.0,51.0,28.0,11.0,9.0,7.0,11.0,23.0,1916.0,80.0,887.0,2024
2024-800,Brisbane,Hard,64,P,2024-01-01,279,216262,,,Clara Burel,R,176.0,FRA,22.7,211843,12.0,,Anhelina Kalinina,R,179.0,UKR,26.8,6-4 6-1,3,R32,81.0,2.0,4.0,52.0,28.0,20.0,11.0,8.0,3.0,5.0,1.0,4.0,69.0,48.0,22.0,8.0,9.0,6.0,12.0,56.0,1081.0,27.0,1630.0,2024
2024-800,Brisbane,Hard,64,P,2024-01-01,280,201662,16.0,,Karolina Pliskova,R,184.0,CZE,31.7,211768,,WC,Naomi Osaka,R,180.0,JPN,26.2,3-6 7-6(4) 6-4,3,R32,134.0,16.0,11.0,104.0,68.0,58.0,13.0,15.0,10.0,12.0,14.0,2.0,97.0,64.0,52.0,15.0,16.0,0.0,2.0,39.0,1287.0,,,2024
2024-800,Brisbane,Hard,64,P,2024-01-01,281,211533,3.0,,Jelena Ostapenko,R,177.0,LAT,26.5,202429,,,Camila Giorgi,R,168.0,ITA,32.0,6-1 6-4,3,R32,79.0,9.0,4.0,49.0,28.0,25.0,9.0,9.0,1.0,2.0,4.0,5.0,60.0,32.0,17.0,12.0,8.0,5.0,9.0,12.0,2830.0,55.0,1089.0,2024
2024-800,Brisbane,Hard,64,P,2024-01-01,283,202663,9.0,,Magda Linette,R,171.0,POL,31.8,213710,,,Cristina Bucsa,R,,ESP,25.9,6-3 7-5,3,R32,86.0,4.0,0.0,51.0,34.0,28.0,9.0,10.0,0.0,1.0,1.0,0.0,71.0,42.0,27.0,13.0,11.0,9.0,13.0,22.0,1921.0,61.0,1023.0,2024
2024-800,Brisbane,Hard,64,P,2024-01-01,284,202684,15.0,,Lin Zhu,R,173.0,CHN,29.9,203389,,,Danielle Collins,R,178.0,USA,30.0,1-6 6-3 7-6(7),3,R32,148.0,6.0,9.0,93.0,61.0,37.0,12.0,14.0,2.0,9.0,9.0,1.0,104.0,63.0,34.0,21.0,14.0,9.0,15.0,33.0,1420.0,54.0,1090.0,2024
2024-800,Brisbane,Hard,64,P,2024-01-01,285,214544,1.0,,Aryna Sabalenka,R,182.0,BLR,25.6,214459,,,Lucia Bronzetti,R,,ITA,25.0,6-3 6-0,3,R32,58.0,8.0,1.0,44.0,25.0,20.0,13.0,8.0,1.0,1.0,3.0,3.0,32.0,14.0,9.0,6.0,7.0,1.0,5.0,2.0,9050.0,52.0,1137.0,2024
2024-800,Brisbane,Hard,64,P,2024-01-01,286,214981,2.0,,Elena Rybakina,R,184.0,KAZ,24.5,210722,13.0,,Elise Mertens,R,179.0,BEL,28.1,6-1 6-0,3,R16,56.0,4.0,0.0,42.0,34.0,27.0,4.0,7.0,1.0,1.0,3.0,1.0,42.0,28.0,13.0,4.0,6.0,10.0,15.0,4.0,6366.0,30.0,1506.0,2024
2024-800,Brisbane,Hard,64,P,2024-01-01,287,215713,11.0,,Anastasia Potapova,R,175.0,RUS,22.7,206368,6.0,,Veronika Kudermetova,R,175.0,RUS,26.6,7-5 6-7(7) 6-4,3,R16,206.0,4.0,4.0,113.0,75.0,50.0,22.0,17.0,4.0,7.0,9.0,1.0,124.0,81.0,52.0,20.0,17.0,10.0,15.0,28.0,1611.0,16.0,2720.0,2024
2024-800,Brisbane,Hard,64,P,2024-01-01,282,214082,5.0,,Daria Kasatkina,R,170.0,RUS,26.6,216146,,,Marta Kostyuk,R,175.0,UKR,21.5,6-3 6-4,3,R32,88.0,0.0,5.0,51.0,28.0,21.0,10.0,9.0,0.0,2.0,3.0,4.0,74.0,45.0,26.0,9.0,10.0,7.0,12.0,18.0,2715.0,38.0,1316.0,2024
2024-800,Brisbane,Hard,64,P,2024-01-01,289,222328,,,Linda Noskova,R,,CZE,19.1,220699,,Q,Julia Riera,R,,ARG,21.5,6-1 6-7(4) 6-3,3,R16,120.0,2.0,4.0,88.0,55.0,37.0,18.0,13.0,4.0,7.0,6.0,2.0,108.0,75.0,42.0,14.0,15.0,11.0,19.0,40.0,1278.0,137.0,563.0,2024
2024-800,Brisbane,Hard,64,P,2024-01-01,298,214981,2.0,,Elena Rybakina,R,184.0,KAZ,24.5,222328,,,Linda Noskova,R,,CZE,19.1,6-3 6-2,3,SF,63.0,8.0,1.0,53.0,40.0,32.0,7.0,9.0,4.0,4.0,1.0,4.0,51.0,28.0,20.0,9.0,8.0,2.0,5.0,4.0,6366.0,40.0,1278.0,2024
2024-800,Brisbane,Hard,64,P,2024-01-01,288,259799,,,Mirra Andreeva,R,,RUS,16.6,201613,,WC,Arina Rodionova,R,168.0,AUS,34.0,6-1 6-1,3,R16,64.0,2.0,1.0,40.0,23.0,22.0,8.0,7.0,1.0,1.0,1.0,4.0,46.0,34.0,18.0,2.0,7.0,7.0,12.0,58.0,1060.0,113.0,677.0,2024
2024-800,Brisbane,Hard,64,P,2024-01-01,297,214544,1.0,,Aryna Sabalenka,R,182.0,BLR,25.6,214082,5.0,,Daria Kasatkina,R,170.0,RUS,26.6,6-1 6-4,3,QF,86.0,4.0,2.0,61.0,38.0,30.0,10.0,9.0,3.0,4.0,0.0,5.0,60.0,39.0,26.0,4.0,8.0,7.0,11.0,2.0,9050.0,18.0,2715.0,2024
2024-800,Brisbane,Hard,64,P,2024-01-01,296,201458,8.0,,Victoria Azarenka,R,180.0,BLR,34.4,211533,3.0,,Jelena Ostapenko,R,177.0,LAT,26.5,6-3 3-6 7-5,3,QF,150.0,16.0,2.0,111.0,71.0,53.0,17.0,15.0,7.0,10.0,2.0,5.0,92.0,50.0,33.0,20.0,15.0,4.0,8.0,23.0,1916.0,12.0,2830.0,2024
2024-800,Brisbane,Hard,64,P,2024-01-01,294,214981,2.0,,Elena Rybakina,R,184.0,KAZ,24.5,215713,11.0,,Anastasia Potapova,R,175.0,RUS,22.7,6-1 RET,3,QF,32.0,2.0,0.0,25.0,17.0,13.0,4.0,4.0,3.0,3.0,0.0,0.0,18.0,11.0,3.0,5.0,3.0,1.0,3.0,4.0,6366.0,28.0,1611.0,2024
2024-800,Brisbane,Hard,64,P,2024-01-01,295,222328,,,Linda Noskova,R,,CZE,19.1,259799,,,Mirra Andreeva,R,,RUS,16.6,7-5 6-3,3,QF,100.0,5.0,4.0,79.0,49.0,30.0,14.0,11.0,7.0,11.0,2.0,4.0,61.0,30.0,16.0,15.0,10.0,2.0,8.0,40.0,1278.0,58.0,1060.0,2024
2024-800,Brisbane,Hard,64,P,2024-01-01,292,214082,5.0,,Daria Kasatkina,R,170.0,RUS,26.6,202663,9.0,,Magda Linette,R,171.0,POL,31.8,6-4 6-2,3,R16,88.0,4.0,3.0,58.0,37.0,31.0,6.0,9.0,2.0,4.0,2.0,3.0,64.0,42.0,23.0,8.0,9.0,8.0,13.0,18.0,2715.0,22.0,1921.0,2024
2024-800,Brisbane,Hard,64,P,2024-01-01,291,211533,3.0,,Jelena Ostapenko,R,177.0,LAT,26.5,201662,16.0,,Karolina Pliskova,R,184.0,CZE,31.7,6-2 4-6 6-3,3,R16,137.0,4.0,5.0,104.0,65.0,41.0,21.0,14.0,8.0,11.0,18.0,3.0,100.0,58.0,42.0,13.0,13.0,7.0,12.0,12.0,2830.0,39.0,1287.0,2024
2024-800,Brisbane,Hard,64,P,2024-01-01,290,201458,8.0,,Victoria Azarenka,R,180.0,BLR,34.4,216262,,,Clara Burel,R,176.0,FRA,22.7,7-5 6-2,3,R16,93.0,3.0,2.0,69.0,56.0,41.0,3.0,10.0,4.0,5.0,3.0,2.0,51.0,34.0,20.0,7.0,10.0,1.0,5.0,23.0,1916.0,56.0,1081.0,2024
2024-800,Brisbane,Hard,64,P,2024-01-01,293,214544,1.0,,Aryna Sabalenka,R,182.0,BLR,25.6,202684,15.0,,Lin Zhu,R,173.0,CHN,29.9,6-1 6-0,3,R16,69.0,9.0,2.0,54.0,31.0,24.0,11.0,7.0,4.0,5.0,1.0,4.0,38.0,21.0,11.0,1.0,6.0,5.0,11.0,2.0,9050.0,33.0,1420.0,2024
2024-1050,Hobart,Hard,32,I,2024-01-08,287,202600,,LL,Viktoriya Tomova,R,170.0,BUL,28.8,213583,9.0,,Tatjana Maria,R,172.0,GER,36.4,6-0 6-1,3,R16,59.0,1.0,1.0,44.0,33.0,23.0,6.0,6.0,2.0,2.0,0.0,3.0,38.0,18.0,7.0,4.0,7.0,1.0,7.0,77.0,906.0,42.0,1215.0,2024
2024-1050,Hobart,Hard,32,I,2024-01-08,290,201611,,WC,Daria Saville,R,166.0,AUS,29.8,213550,6.0,,Sofia Kenin,R,170.0,USA,25.1,7-6(3) 6-1,3,R16,97.0,13.0,3.0,71.0,57.0,37.0,7.0,10.0,4.0,6.0,1.0,1.0,68.0,50.0,28.0,7.0,9.0,1.0,5.0,195.0,398.0,38.0,1305.0,2024
2024-1050,Hobart,Hard,32,I,2024-01-08,286,215613,2.0,,Emma Navarro,R,,USA,22.6,211684,,Q,Magdalena Frech,R,171.0,POL,26.0,6-3 6-3,3,R16,81.0,1.0,3.0,56.0,40.0,31.0,8.0,9.0,1.0,2.0,1.0,0.0,63.0,48.0,27.0,7.0,9.0,8.0,12.0,31.0,1530.0,72.0,937.0,2024
2024-1050,Hobart,Hard,32,I,2024-01-08,288,206294,,Q,Yue Yuan,R,184.0,CHN,25.2,216133,4.0,,Xin Yu Wang,R,182.0,CHN,22.2,7-5 6-3,3,R16,82.0,4.0,0.0,56.0,30.0,26.0,18.0,11.0,0.0,0.0,4.0,2.0,55.0,37.0,23.0,14.0,10.0,2.0,4.0,73.0,925.0,34.0,1395.0,2024
2024-1050,Hobart,Hard,32,I,2024-01-08,289,201709,,Q,Yulia Putintseva,R,163.0,KAZ,29.0,213631,5.0,,Marie Bouzkova,R,180.0,CZE,25.4,6-4 1-6 6-3,3,R16,138.0,0.0,2.0,78.0,55.0,32.0,12.0,13.0,6.0,11.0,2.0,3.0,98.0,72.0,42.0,12.0,13.0,12.0,17.0,64.0,1002.0,35.0,1382.0,2024
2024-1050,Hobart,Hard,32,I,2024-01-08,291,202684,3.0,,Lin Zhu,R,173.0,CHN,29.9,214452,,,Caroline Dolehide,R,178.0,USA,25.3,5-7 6-3 6-4,3,R16,133.0,3.0,2.0,84.0,57.0,42.0,13.0,15.0,5.0,8.0,2.0,2.0,96.0,70.0,44.0,16.0,16.0,7.0,12.0,33.0,1420.0,44.0,1193.0,2024
2024-1050,Hobart,Hard,32,I,2024-01-08,295,206294,,Q,Yue Yuan,R,184.0,CHN,25.2,201709,,Q,Yulia Putintseva,R,163.0,KAZ,29.0,7-5 7-6(4),3,QF,142.0,6.0,1.0,82.0,52.0,30.0,16.0,12.0,6.0,11.0,0.0,2.0,112.0,87.0,44.0,11.0,12.0,17.0,23.0,73.0,925.0,64.0,1002.0,2024
2024-1050,Hobart,Hard,32,I,2024-01-08,293,210722,1.0,,Elise Mertens,R,179.0,BEL,28.1,203533,,Q,Anna Karolina Schmiedlova,R,176.0,SVK,29.3,6-2 6-3,3,R16,76.0,5.0,4.0,41.0,26.0,22.0,9.0,8.0,1.0,2.0,1.0,3.0,53.0,33.0,21.0,3.0,9.0,3.0,8.0,29.0,1551.0,67.0,949.0,2024
2024-1050,Hobart,Hard,32,I,2024-01-08,294,215613,2.0,,Emma Navarro,R,,USA,22.6,202600,,LL,Viktoriya Tomova,R,170.0,BUL,28.8,4-6 6-3 6-2,3,QF,115.0,1.0,4.0,95.0,62.0,41.0,13.0,14.0,7.0,12.0,1.0,1.0,87.0,63.0,34.0,9.0,13.0,8.0,15.0,31.0,1530.0,77.0,906.0,2024
2024-1050,Hobart,Hard,32,I,2024-01-08,296,201611,,WC,Daria Saville,R,166.0,AUS,29.8,202684,3.0,,Lin Zhu,R,173.0,CHN,29.9,3-6 6-1 6-4,3,QF,139.0,2.0,4.0,77.0,55.0,33.0,12.0,13.0,4.0,8.0,3.0,7.0,95.0,58.0,33.0,16.0,13.0,8.0,14.0,195.0,398.0,33.0,1420.0,2024
2024-1050,Hobart,Hard,32,I,2024-01-08,285,210722,1.0,,Elise Mertens,R,179.0,BEL,28.1,203389,,,Danielle Collins,R,178.0,USA,30.0,6-2 6-3,3,R32,74.0,3.0,2.0,41.0,25.0,19.0,8.0,8.0,1.0,3.0,0.0,4.0,61.0,41.0,21.0,5.0,9.0,4.0,10.0,29.0,1551.0,54.0,1121.0,2024
2024-1050,Hobart,Hard,32,I,2024-01-08,297,210722,1.0,,Elise Mertens,R,179.0,BEL,28.1,201551,,,Arantxa Rus,L,180.0,NED,33.0,7-5 6-0,3,QF,97.0,3.0,6.0,65.0,32.0,23.0,19.0,9.0,6.0,7.0,2.0,0.0,58.0,36.0,21.0,9.0,9.0,6.0,11.0,29.0,1551.0,50.0,1149.0,2024
2024-1050,Hobart,Hard,32,I,2024-01-08,292,201551,,,Arantxa Rus,L,180.0,NED,33.0,219875,8.0,,Varvara Gracheva,R,,FRA,23.4,6-2 6-3,3,R16,72.0,0.0,1.0,44.0,36.0,31.0,2.0,9.0,0.0,1.0,2.0,5.0,53.0,33.0,17.0,9.0,8.0,3.0,7.0,50.0,1149.0,39.0,1290.0,2024
2024-1050,Hobart,Hard,32,I,2024-01-08,284,203533,,Q,Anna Karolina Schmiedlova,R,176.0,SVK,29.3,215785,,Q,Camila Osorio,R,162.0,COL,22.0,1-6 7-6(4) 7-5,3,R32,152.0,0.0,5.0,92.0,53.0,33.0,18.0,15.0,4.0,11.0,3.0,7.0,117.0,90.0,54.0,8.0,16.0,11.0,17.0,67.0,949.0,79.0,876.0,2024
2024-1050,Hobart,Hard,32,I,2024-01-08,270,215613,2.0,,Emma Navarro,R,,USA,22.6,216262,,,Clara Burel,R,176.0,FRA,22.7,4-6 6-3 6-3,3,R32,125.0,1.0,2.0,104.0,73.0,49.0,14.0,14.0,13.0,16.0,3.0,8.0,99.0,57.0,30.0,21.0,14.0,6.0,11.0,31.0,1530.0,52.0,1140.0,2024
2024-1050,Hobart,Hard,32,I,2024-01-08,282,219875,8.0,,Varvara Gracheva,R,,FRA,23.4,220548,,,Peyton Stearns,R,,USA,22.2,7-6(3) 3-6 7-5,3,R32,156.0,2.0,7.0,108.0,68.0,37.0,18.0,16.0,7.0,15.0,4.0,7.0,116.0,81.0,45.0,12.0,17.0,3.0,11.0,39.0,1290.0,48.0,1168.0,2024
2024-1050,Hobart,Hard,32,I,2024-01-08,281,202684,3.0,,Lin Zhu,R,173.0,CHN,29.9,214459,,,Lucia Bronzetti,R,,ITA,25.0,7-5 6-1,3,R32,106.0,2.0,2.0,74.0,45.0,30.0,13.0,10.0,5.0,7.0,1.0,3.0,69.0,43.0,25.0,10.0,9.0,7.0,12.0,33.0,1420.0,56.0,1099.0,2024
2024-1050,Hobart,Hard,32,I,2024-01-08,280,214452,,,Caroline Dolehide,R,178.0,USA,25.3,210886,,,Mayar Sherif,R,180.0,EGY,27.6,6-1 6-4,3,R32,75.0,4.0,2.0,55.0,42.0,30.0,7.0,9.0,3.0,4.0,0.0,2.0,47.0,38.0,25.0,1.0,8.0,3.0,7.0,44.0,1193.0,58.0,1053.0,2024
2024-1050,Hobart,Hard,32,I,2024-01-08,279,201611,,WC,Daria Saville,R,166.0,AUS,29.8,215020,,,Anna Blinkova,R,179.0,RUS,25.3,3-6 6-4 6-4,3,R32,136.0,3.0,5.0,90.0,61.0,36.0,15.0,14.0,8.0,14.0,2.0,3.0,84.0,59.0,34.0,8.0,15.0,1.0,8.0,195.0,398.0,46.0,1170.0,2024
2024-1050,Hobart,Hard,32,I,2024-01-08,278,213550,6.0,,Sofia Kenin,R,170.0,USA,25.1,213889,,,Greet Minnen,R,,BEL,26.4,6-3 6-3,3,R32,66.0,3.0,0.0,55.0,37.0,26.0,13.0,9.0,3.0,3.0,5.0,4.0,48.0,34.0,22.0,6.0,9.0,2.0,5.0,38.0,1305.0,65.0,999.0,2024
